開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2019/02/02,2京都3,晴,5,3歳未勝利,,芝1600,11,稍,1:36.1,36.1-36.0,カイザーミノル,池添謙一,[西]北出成人,ブラックバッジ,マイディアライフ,2:３歳,500.0
2019/02/02,2京都3,晴,6,3歳未勝利,,芝2000,10,稍,2:02.4,36.8-35.6,パトリック,浜中俊,[西]岡田稲男,アドマイヤポラリス,レッドジェニアル,2:３歳,500.0
2019/02/02,2京都3,晴,7,4歳以上500万下,,ダ1800,10,稍,1:53.4,36.5-38.4,ナムラキヌ,川田将雅,[西]高橋義忠,シンコーメグチャン,クインアマランサス,4:４歳以上,750.0
2019/02/02,2京都3,晴,8,4歳以上500万下,,ダ1400,13,稍,1:26.0,36.0-37.2,カムカム,幸英明,[西]浜田多実,ミッキーマインド,ハゼル,4:４歳以上,750.0
2019/02/02,2京都3,晴,9,乙訓特別(1000万下),,芝1200,10,良,1:09.5,34.6-34.9,イサチルホープ,国分恭介,[西]大根田裕,ヴェルスパー,ピースユニヴァース,4:４歳以上,1500.0
2019/02/02,2京都3,晴,10,エルフィンS(L),,芝1600,10,良,1:35.5,36.2-34.6,アクアミラビリス,Ｍ．デム,[西]吉村圭司,ブランノワール,ノーブルスコア,2:３歳,2000.0
2019/02/02,2京都3,晴,11,アルデバランS(OP),,ダ1900,15,稍,1:57.6,29.5-37.5,アングライフェン,Ｍ．デム,[西]安田隆行,ナムラアラシ,ピオネロ,4:４歳以上,2200.0
2019/02/02,2京都3,晴,12,4歳以上1000万下,,ダ1800,12,稍,1:52.3,36.6-37.6,ミスズフリオーソ,酒井学,[西]木原一良,カフジキング,ドルチェリア,4:４歳以上,1100.0
2019/01/27,1東京2,晴,1,3歳未勝利,,ダ1400,16,良,1:28.0,35.4-39.9,スマイルスター,ルメール,[東]大竹正博,ハニーディスタフ,カメリアテソーロ,2:３歳,500.0
2019/01/27,1東京2,晴,2,3歳未勝利,,ダ2100,15,良,2:17.1,32.3-39.2,サクララージャン,横山典弘,[東]金成貴史,フーズサイド,ミラクルスクワート,2:３歳,625.0
2019/01/27,1東京2,晴,3,3歳新馬,,ダ1600,16,良,1:39.3,35.3-38.1,カフェクラウン,ルメール,[東]堀宣行,オオゾラ,プリモスペード,2:３歳,600.0
2019/01/27,1東京2,晴,4,4歳以上500万下,,ダ1600,16,良,1:38.7,35.6-38.1,トラストロン,マーフィ,[東]高橋文雅,ヒルダ,イセベル,4:４歳以上,750.0
2019/01/27,1東京2,晴,5,3歳未勝利,,芝1600,16,良,1:34.9,35.9-35.2,フォルコメン,石橋脩,[東]堀宣行,グレルグリーン,カフェシュヴァルツ,2:３歳,500.0
2019/01/27,1東京2,晴,6,3歳新馬,,芝1800,16,良,1:48.9,36.5-34.3,アイワナビリーヴ,マーフィ,[東]戸田博文,ブラックパイン,ララコンフィアン,2:３歳,600.0
2019/01/27,1東京2,晴,7,4歳以上500万下,,ダ2100,11,良,2:14.8,31.2-37.2,ロジティナ,横山典弘,[東]新開幸一,ワンダーラジャ,トモジャタイクーン,4:４歳以上,750.0
2019/01/27,1東京2,晴,8,4歳以上1000万下,,ダ1400,13,良,1:25.0,35.6-37.2,ハルクンノテソーロ,大野拓弥,[東]高木登,エングローサー,ララパルーザ,4:４歳以上,1100.0
2019/01/27,1東京2,晴,9,セントポーリア賞(500万下),,芝1800,8,良,1:48.2,36.5-33.7,カントル,戸崎圭太,[西]藤原英昭,アドマイヤスコール,トーセンカンビーナ,2:３歳,1000.0
2019/01/27,1東京2,晴,10,早春S(1600万下),,芝2400,11,良,2:25.4,36.9-34.8,アイスバブル,マーフィ,[西]池江泰寿,ヘリファルテ,アテンフェスタ,4:４歳以上,1820.0
2019/01/27,1東京2,晴,11,根岸S(G3),,ダ1400,16,良,1:23.5,35.0-36.4,コパノキッキング,マーフィ,[西]村山明,ユラノト,クインズサターン,4:４歳以上,3800.0
2019/01/27,1東京2,晴,12,4歳以上1000万下,,芝1800,8,良,1:46.8,36.3-33.9,スパイラルダイブ,マーフィ,[東]古賀慎明,ゴージャスランチ,ナイトバナレット,4:４歳以上,1100.0
